infotext,activity,children,culture,food,nature,night,season
"2025년, 제28회를 맞이하는 부천국제만화축제는 만화를 사랑하는 누구나 즐길 수 있는 대한민국 만화전문 대표 문화관광축제이다. 올해는 ""만화·웹툰 정상영업합니다"" 라는 주제로 풍성한 즐길거리를 통한 관람 만족도를 높이기 위해 융복합 콘텐츠 프로그램으로 확장해 다양한 체험거리를 제공하고 언제 어디서나 즐길 수 있는 축제이다.  기획·특별전을 비롯해 온-오프를 넘나드는 작가와의 만남 프로그램, 다양한 체험의 장을 경험할 수 있는 플레이그라운드와 아티스트들의 창의력 넘치는 굿즈를 만날 수 있는 비밀상점, 전 세계 14개국 코스어가 참여하는 국제코스프레챔피언십까지 경험할 수 있는 축제의 장이다. 1. 메인프로그램 : 만화 기획·특별전시 등<br>2. 부대프로그램 : 경기국제코스프레페스티벌, 작가와의 대담 및 사인회, 애니메이션 상영회, 오픈 오피스, 만화 버스킹 등<br>3. 소비자 참여 프로그램 : BICOF 플레이그라운드, BICOF 비밀상점, 캐치캐치 캐리커처, 웹툰 OST 콘테스트, 만화체험부스, 아마추어 코스프레대회, BICOF 쌀 소비 촉진 과거시험 등<br>4. 기타 내용 : 푸드트럭, 만화방 등 ",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"우주항공중심의 도시 고흥, 지구밖 우주로 가는 유일한 플랫폼 고흥나로우주센터에서 제15회 고흥우주항공축제가 '지구문명에서 우주문명으로' 라는 슬로건으로 개최된다. 1. 메인프로그램 : 나로우주센터 누리호 발사장 견학, 우주행성탐험대, 미디어아트전시, 누리호 실물전시관 운영<br>
2. 부대프로그램: 매직, 벌륜쇼 등 각종공연 및 우주인 카니발, 우주과학체험 프로그램 등<br>
3. 소비자 참여 프로그램: 농수특산물 판매 라이브커머스, 온라인 이벤트 등<br>
4. 기타 먹거리: 향토음식관 및 푸드트럭 운영",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"천혜의 자연환경을 자랑하는 유기농의 심장 괴산에서 괴산고추축제를 개최한다. 전국 최고의 맛을 자랑하는 괴산청결고추를 비롯한 농특산물과 다양한 체험거리, 볼거리, 먹거리를 한곳에서 즐길 수 있는 괴산고추축제는 문화체육관광부 선정 문화관광유망축제(2012년~2019년)이자 예비축제(2021~2025), 충청북도 대표 축제이다.  1. 메인프로그램 : 황금고추를찾아라, 속풀이고추난타, 고추물고기를 잡아라<br>2. 부대프로그램 : 괴산고추맛대회, 고추비빔밥시식회, 핫&쿨콘서트, 청소년페스티벌, 매운맛최강대전 등<br>3. 소비자 참여 프로그램 : 깜짝고추경매, 고추장터, 농특산물매장, 동행축제 등<br>4. 기타 내용 : 세계고추전시회, 고추품평회, 레드페퍼 버스킹 등",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"수성못페스티벌은 대구시민이 가장 즐겨찾는 수성못을 배경으로 시민들에게 예술체험을 선사하는 축제이다. '대구광역시 우수지역축제 평가'에서 2019년, 2020년 2회 연속 1위에 선정됐다. 수성문화재단의 정체성을 나타내는 사업 중 하나이다. 올해는 대합창 공연을 관람할 수 있는 수성행복콘서트부터 딜라이트콘서트(Delight Concert), 수상음악회 'WITH', 국악콘서트 樂(락) 및 거리예술공연과 같은 공식 초청공연이 진행된다. 그 외에도 시민들이 공연하는 전국 청소년 댄스 경연대회, 수성구 초·중학교 음악 어울림 마당, 무형유산한마당을 관람하고, 현장 체험프로그램인 사생실기대회, 들안길 푸드페스티벌까지 참여할 수 있다. 1. 수성행복콘서트<br>- 행복한 가족을 주제로 주민과 예술인들이 함께 참여하는 대규모 합창공연<br><br>2. 국악콘서트 樂(락)<br>- 전통국악과 현대음악을 결합한 협주곡을 통해 전통음악의 흥과 신명나는 콘서트<br><br>3. 딜라이트콘서트<br>- 웅장하고 화려한 클래식 연주부터 뮤지컬 OST·대중음악 등 다양한 장르의 곡들을 통해 황홀한 저녁을 선사하는 음악회<br><br>4. 수상음악회 WITH<br>- 지역의 아티스트들과 재즈빅밴드가 시민과 함께 수성못의 정취를 만끽하고 추억을 만들어 가는 콘서트<br><br>5. 거리예술공연<br>- 다양한 거리예술가들의 스토리가 담긴 에술공연<br><br>6. 부대행사<br>- 전국 청소년 댄스 경연대회<br>- 수성구 초·중학교 음악어울림 마당<br>- 수성구무형유산한마당<br>- 수성못 사생실기대회<br>- 들안길 푸드페스티벌",0.0,1.0,1.0,0.0,0.0,0.0,0.0
"여수시는 365개의 섬과 바다가 보석처럼 빛나고 여수밤바다와 야경이 있는 빛의 도시이다. 여수밤바다 불꽃축제는 2016년 처음 개최하였으며, 여수의 아름다운 바다와 밤하늘을 배경으로 펼쳐지는 환상적인 축제이다. 음악과 함께하는 불꽃쇼, 다양한 공연 등이 어우러져 낭만적인 가을밤을 선사한다.  1. 메인프로그램 : 개막식(19:40~20:00), 해상 불꽃쇼 및 드론 라이트·불꽃쇼(20:00~20:35)<br>2. 부대프로그램 : 개막 공연(19:00~19:40)<br>3. 소비자 참여 프로그램 : 식후 공연(20:35~21:30)",0.0,0.0,1.0,0.0,0.0,1.0,0.0
"「2025 제6회 송도해변축제」는 연수구를 대표하는 여름 축제로, 송도의 아름다운 도시경관을 배경으로 온 가족이 물놀이와 다양한 문화 프로그램을 함께 즐길 수 있는 복합형 여가 축제이다. 물놀이장과 인공 백사장을 중심으로 펼쳐지는 공연, 체험 프로그램, 먹거리 부스 등 다채로운 콘텐츠를 통해, 화려한 야경과 함께 송도의 여름밤을 오감으로 만끽할 수 있는 여유롭고 풍성한 축제를 선사한다. 1. (물놀이장) 물놀이장, 인공백사장, 체험·이벤트<br>2. (공     연) 개·폐막식 축하공연, 불꽃쇼, 기타 부대행사 등<br>3. (지역상생연계) 지역상권 연계 먹거리부스, 푸드트럭 및 지역의료기관 협업 추진",1.0,0.0,0.0,0.0,0.0,1.0,0.0
"완주군 대표축제인 완주와일드&로컬푸드축제는 완주의 청정자연속에서 일상에서 경험해보지 못한 WILD한 체험과 로컬푸드 1번지로서 건강한 지역(LOCAL) 먹거리(FOOD)를 만날 수 있는 남녀노소 누구나 즐길 수 있는 축제이다. 와일드&로컬푸드에서는 추억과 향수, 일탈과 힐링을 한꺼번에 만날 수 있다.  대표 프로그램<br>
- 2025년 개폐막식 행사, 연예인 초청공연, 맨손물고기잡기 전통 천렵체험, 불타는 화덕구이체험,  13개읍면 셰프의 손맛 로컬밥상 등 다양한 공연과 체험, 먹거리",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"청정 자연이 살아있는 강원도 홍천 지역축제로 홍천6년근인삼과 홍천한우를 테마로 판매행사와 다양한 무대행사, 이벤트, 민관군 화합민속행사 등 온가족이 함께 즐길 수 있는 강원도 최고의 명품 축제이다. 1. 개 장 식 : 식전공연, 퍼포먼스 등<br>2. 무대행사 : 한민족명품콘서트, 홍천강 가요제, 한마음콘서트, 지역 동아리 및 가수 공연 등<br>3. 이 벤 트 : 홍천 인삼왕 한우왕 시상식, 행운권 추첨, 만원의 행복 등<br>4. 판매행사 : 한우셀프식당, 인삼판매장, 농특산물 판매장, 향토음식점, 인삼튀김, 인삼막걸리, 한우꼬치 등<br>5. 부대행사 : 민관군 화합한마당 민속행사",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"금천청년축제는 청년들의 참여와 교류를 목적으로 금천구에서 주최하는 지역 축제이다. 본 축제는 ‘금천대학교’라는 하루 동안 운영되는 가상의 세계관을 기반으로 하며, 총 4개의 프로그램과 다양한 체험 부스, 푸드코트, 휴식 공간으로 구성된다. 참가자는 개인 단위로 자유롭게 프로그램을 경험할 수 있으며, 높은 회전율과 접근성을 고려하여 운영된다. 무대 공연에는 타임피버, 김용명, 비와이 등이 출연하여 현장의 활기를 더한다. 본 축제는 특히 1인 가구 청년이 지역 사회 속에서 즐겁게 어울리고 새로운 관계를 형성할 수 있도록 기획된 것이 특징이다. 1. 메인프로그램 : 가수 및 연예인 공연, 제1강의실[대학교 테마 게임 진행 ex)1교시 출석체크 30초전, 과제마감 30초전 등]<br>2. 부대 프로그램 : 학과사무실[금천구 청년정책 홍보 및 이벤트] 학생상점[청년셀러 자체 제작 상품 플리마켓] , 소공연(풍선삐에로, 마술쇼)<br>3. 소비자 참여 이벤트 : 체험프로그램 타로카드, 캐리커처)<br>4. 기타먹거리 : 푸드트럭 ",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"시화호·거북섬에서 수도권 최초 단독 개최하는 제17회 전국해양스포츠제전은 해양스포츠에 대한 국민의 관심을 높이고 해양스포츠 저변 확대를 위해 전국 각지에서 매년 다양한 경기를 펼치며 화합을 도모하는 국내 최대 규모의 해양스포츠 종합 축제이다. 전문 선수들의 정식·번외 경기 외에도 방문객을 위한 각종 해양레저체험과 해양 문화 행사 등 누구나 참여할 수 있는 다양한 프로그램을 마련해 온 국민이 함께 즐길 수 있는 해양스포츠 축제의 장이 펼쳐진다. 1. 공식행사<br>
  - 개회식 : 8. 30.(토) 19:00 거북섬 해안데크 / 식전공연, 개회식, 식후 공연 등<br>
  - 폐회식 : 9. 2.(화) 17:00 거북섬 해안데크 / 대회기 전달, 환송사, 폐회선언, 식후 공연 등<br><br>
2. 정식종목 : 요트, 카누, 수중·핀수영, 철인3종<br><br>
3. 번외종목 : 드래곤보트, 고무보트, 플라이보드<br><br>
4. 해상체험종목 : 드래곤보트, 고무보트, 바나나보트, 플라이피쉬, 땅콩보트, 카약(2인승), SUP패들보트, 해양어드벤처<br><br>
5. 해양문화행사 : 바다엽서 그리기, 바다사랑 오행시, 패션타투, 페이스페인팅, 파라코드팔찌 만들기 등",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"2025 청도반시축제가 '청도 Fun(반) See(시) 축제'이라는 주제로 10월 17일 금요일부터 10월 19일 일요일까지 청도야외공연장 일원에서 2025 청도세계코미디아트페스티벌과 함께 개최된다. 명품 청도반시 판매관과 전시관, 즐거운 반시놀이터와 맛있는 반시푸드존 등을 운영하고, 인간 반시 자판기, 감물 염색 체험, 감따기 체험 등 청도반시를 주제로 한 다채로운 체험 프로그램을 행사장 곳곳에서 운영할 계획이다. 청도반시 밴드 페스티벌, 지역예술인들이 꾸미는 무대, '청도예술제', '잘 살아보세'와 '김다현'과 '박서진'이 함께하는 신나는 폐막식 축하공연도 함께한다. 1. 판매프로그램 : 명품 청도반시 판매관, 맛있는 반시 푸드존, 지역 농특산물 판매<br>2. 공연프로그램 : 지역예술인 참여 공연 '청도예술제', 창작음악극 '잘 살아보세' 어쿠스틱 버스킹 등<br>3. 이색경연대회 : 제 1회 청도반시 밴드 페스티벌<br> 4. 체험프로그램 : 즐거운 반시놀이터, 감물염색, 감따기 체험, 반시 이벤드 등",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"종로구 숭인동에 위치한 동망봉에는 조선 6대 국왕 단종의 왕후, 정순왕후의 애절한 이야기가 깃들어있다. 어린 왕 단종이 수양대군에 의해 폐위되고 강원도 영월로 쫓겨날 때 그녀의 나이는 고작 열여덟, 그리고 넉달 뒤 단종이 시해되고 육십여 년이 넘는 세월을 정순왕후는 님이 떠나신 동쪽을 그리며 매일 바위에 올랐다고 한다. 그 곳 '동망봉'에서 이제 정순왕후의 넋을 기리고 홀로남은 그녀를 지켜준 이웃 백성들의 따스한 마음을 되새겨 보고자 정순왕후 문화제를 개최한다.  <대표프로그램><br>- 낭독콘서트, 헌다례, 전통공연 등<br>- 떡메치기 체험, 떡 시식<br>- 다양한 전통공예체험(유료)과 전통제례교육(무료)<br>- '정순왕후 숨결길' 해설 운영",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"빼어난 풍광과 산해진미의 매력에 푹 빠지는 곳, 거문도에서 제23회 거문도백도은빛바다체험행사가 개최된다. 천혜의 항구가 펼쳐지는 이곳에서 거문도 해안투어, 지인망 끌기, 맨손활어잡기 등 가족이 함께 즐길 수 있는 체험행사가 가득하다. 갈치, 고등어 등 싱싱한 해산물 시식과 거문도 해풍쑥 체험도 가능한 이번 행사는 오는 8월 1일 ~ 2일까지 삼산면 거문리 삼호교 물양장 일원에서 개최된다. 1. 메인프로그램 : 개막식, 축하공연, 은빛가요제, 불꽃놀이 등<br>2. 체험프로그램 : 거문도 해안 투어, 지인망끌기체험, 맨손활어잡기, 쑥떡메치기, 특산물 시식, 바다를 담은 만들기 체험 등<br>3. 이벤트프로그램 : 얼음판 오래 버티기, 수박 빨리먹고 휘파람 불기 등",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"훈민정음 반포 제579돌이자, 대한민국 광복 80주년을 맞이하는 2025년, 제14회 도봉한글잔치 ""우리말, 한글 쓰기""를 개최한다. 서울특별시 도봉구는 한글을 만들고, 지키고, 누린 한글 역사인물이 잠들어 있는 곳이다. 세종대왕의 따님인 정의공주, 일제강점기 우리 한글을 지키고자 노력한 간송 전형필과 위당 정인보 그리고 한글로 자유를 노래한 시인 김수영까지. 매년 한글날, 방학동 원당샘공원에서 열리는 '도봉한글잔치'는 도봉구의 대표적 지역문화축제다. 2025년 제14회 도봉한글잔치는 광복 80주년을 맞아 일제강점기동안 무너진 우리의 한글 문화와 이를 재건하고자 노력했던 사람들의 이야기. 우리말, 한글의 역사와 한글을 만들고, 지키고, 누린 도봉의 인물과 함께하는 지역문화 축제의 장을 만들고자 한다. 1. 메인프로그램 : 정의공주 나들이, 한글서예 행위예술<br>2. 부대프로그램 : 전시마당(연보전, 기획전, 시화전 등), 공연마당(오케스트라, 태권도, 브라스밴드 등)<br>3. 소비자 참여 프로그램 : 체험,놀이마당(태극기 그리기, 전통놀이 등)<br>4. 기타 내용 : 제19회 도봉 글짓기 및 그림그리기 대회, 조선왕실 문화체험 등",0.0,1.0,1.0,0.0,0.0,0.0,0.0
"가을 하늘 아래, 한강은 세상에서 가장 크고 멋진 운동장이 된다. 한강으로 나와 내 안의 운동 능력을 깨워 보자. 점핑 피트니스, 스텝박스 운동으로 일상에 활력을 충전해 보자. 노을 지는 한강변을 무대로 한 요가는 내가 주인공인 영화 속 한 장면을 선물한다. 익숙한 곡들로 우리 국악의 멋과 흥을 자랑하는 국악 관현악 공연, 시 문학과 오케스트라의 낭만적인 만남은 시월의 밤을 더욱 깊어지게 만든다. 한강 그림 그리기 대회와 선상 불꽃쇼, 요트와 카약 체험은 가을 한강을 즐기는 특별한 방법이다. 서래섬 가득 피어난 하얀 메밀꽃밭을 산책하고, 종이비행기를 누가 멀리, 오래 날리는지 겨뤄 보고, 오늘은 내가 예술가가 되어 보는 특별한 체험까지 할 수 있다. 1. 도전 프로그램 : 점핑 피트니스, 스텝박스 운동, 해질녘 요가 등 한강 건강 챌린지 프로그램 '오운한(오늘 운동은 한강에서)' 등<br>2. 문화 프로그램 : 우리 국악의 멋과 흥을 자랑하는 국악 관현악, 시 문학과 오케스트라의 만남 '해질녘 가을 음악회', 헤드셋을 쓰고 노래와 함께 춤추는 무소음 DJ파티 등<br>3. 휴식 프로그램 : 밤 하늘을 수놓는 선상 불꽃놀이, 잔잔한 물결을 유유히 미끄러지는 요트와 카약 체험 등",1.0,0.0,1.0,0.0,0.0,0.0,0.0
